User_ID,Recipe_ID,User_Rating
U019,R039,5
U019,R162,2
U019,R121,4
U019,R164,4
U019,R116,2
U019,R001,2
U020,R079,4
U020,R082,3
U020,R081,3
U020,R080,4
U020,R083,4
U020,R160,4
U020,R039,2
U020,R199,2
U020,R076,1
U020,R019,1
U021,R121,3
U021,R122,4
U021,R124,4
U021,R120,4
U021,R123,4
U021,R083,3
U021,R160,2
U021,R082,2
U021,R033,1
U021,R077,1
U022,R163,2
U022,R162,4
U022,R164,4
U022,R160,5
U022,R161,3
U022,R039,1
U022,R037,3
U022,R083,4
U022,R234,3
U022,R220,2
U023,R200,3
U023,R201,4
U023,R199,4
U023,R202,5
U023,R203,3
U023,R038,1
U023,R037,3
U023,R041,1
U023,R095,1
U023,R101,1
U024,R243,4
U024,R241,4
U024,R245,4
U024,R240,4
U024,R242,5
U024,R244,4
U024,R201,3
U024,R122,1
U024,R038,4
U024,R184,2
U024,R216,1
U025,R043,2
U025,R042,3
U025,R045,3
U025,R044,3
U025,R046,4
U025,R085,3
U025,R167,2
U025,R204,2
U025,R132,1
U025,R049,2
U026,R085,3
U026,R087,3
U026,R086,3
U026,R084,3
U026,R249,4
U026,R167,1
U026,R168,2
U026,R223,3
U026,R092,2
U027,R126,5
U027,R129,3
U027,R127,5
U027,R128,3
U027,R125,4
U027,R087,3
U027,R250,2
U027,R205,3
U027,R242,2
U027,R153,1
U028,R165,3
U028,R168,1
U028,R167,3
U028,R166,4
U028,R250,2
U028,R206,3
U028,R087,2
U028,R003,1
U028,R211,1
U029,R207,4
U029,R206,4
U029,R205,3
U029,R204,3
U029,R045,3
U029,R043,4
U029,R167,2
U029,R245,1
U029,R234,1
U030,R248,4
U030,R246,3
U030,R249,3
U030,R247,3
U030,R250,2
U030,R207,3
U030,R085,2
U030,R165,4
U030,R073,2
U030,R095,2
U031,R153,2
U031,R156,3
U031,R158,3
U031,R154,4
U031,R159,2
U031,R155,4
U031,R030,3
U031,R195,1
U031,R071,2
U031,R208,1
U031,R063,1
U032,R207,3
U032,R206,2
U032,R205,1
U032,R204,4
U032,R046,3
U032,R250,2
U032,R167,2
U032,R061,1
U032,R067,1
U033,R124,3
U033,R121,5
U033,R123,3
U033,R122,3
U033,R120,3
U033,R240,2
U033,R163,2
U033,R243,1
U033,R115,2
U033,R022,1
U034,R084,3
U034,R085,3
U034,R087,4
U034,R086,4
U034,R045,4
U034,R250,5
U034,R167,3
U034,R097,2
U034,R092,2
U035,R123,2
U035,R120,3
U035,R124,3
U035,R122,3
U035,R121,4
U035,R041,5
U035,R201,3
U035,R082,3
U035,R059,2
U035,R074,2
U036,R084,3
U036,R085,4
U036,R087,3
U036,R086,5
U036,R166,3
U036,R046,1
U036,R248,2
U036,R081,1
U036,R017,1
U037,R031,3
U037,R033,3
U037,R030,4
U037,R035,4
U037,R032,5
U037,R029,2
U037,R077,2
U037,R153,2
U037,R155,5
U037,R110,1
U037,R064,1
U038,R043,2
U038,R046,3
U038,R045,3
U038,R042,4
U038,R044,3
U038,R248,3
U038,R165,2
U038,R204,3
U038,R005,1
U038,R123,2
U039,R139,4
U039,R141,3
U039,R136,3
U039,R137,4
U039,R133,5
U039,R132,3
U039,R210,3
U039,R052,5
U039,R097,1
U039,R079,1
U039,R241,1
U040,R223,3
U040,R227,5
U040,R229,3
U040,R220,2
U040,R221,4
U040,R230,4
U040,R143,2
U040,R190,2
U040,R181,2
U040,R238,1
U040,R082,3
U041,R203,4
U041,R200,5
U041,R199,3
U041,R202,5
U041,R201,5
U041,R124,4
U041,R040,1
U041,R241,3
U041,R222,1
U041,R147,2
U042,R042,4
U042,R043,5
U042,R045,4
U042,R044,4
U042,R046,4
U042,R204,4
U042,R166,2
U042,R205,5
U042,R118,1
U042,R111,2
U043,R049,4
U043,R057,4
U043,R047,3
U043,R055,3
U043,R058,4
U043,R054,4
U043,R211,3
U043,R007,2
U043,R213,5
U043,R243,3
U043,R190,2
U044,R123,4
U044,R122,4
U044,R121,3
U044,R124,3
U044,R120,5
U044,R201,3
U044,R080,4
U044,R162,2
U044,R027,1
U044,R146,2
U045,R247,5
U045,R246,3
U045,R248,4
U045,R250,5
U045,R249,3
U045,R205,1
U045,R168,5
U045,R204,1
U045,R189,1
U045,R221,1
U046,R123,4
U046,R122,5
U046,R120,5
U046,R124,4
U046,R121,4
U046,R202,3
U046,R241,3
U046,R039,2
U046,R177,3
U046,R197,2
U047,R111,5
U047,R102,4
U047,R100,3
U047,R108,5
U047,R109,4
U047,R106,3
U047,R152,4
U047,R183,2
U047,R184,3
U047,R055,1
U047,R205,1
U048,R210,3
U048,R213,4
U048,R217,4
U048,R209,5
U048,R218,5
U048,R211,5
U048,R170,4
U048,R015,1
U048,R099,3
U048,R161,1
U048,R121,2
U049,R168,5
U049,R166,5
U049,R167,4
U049,R165,4
U049,R128,1
U049,R206,2
U049,R087,4
U049,R016,2
U049,R146,2
U050,R030,3
U050,R029,4
U050,R028,2
U050,R031,4
U050,R032,3
U050,R033,4
U050,R112,3
U050,R196,1
U050,R194,2
U050,R246,1
U050,R050,1
U051,R209,3
U051,R214,2
U051,R215,4
U051,R219,4
U051,R218,3
U051,R212,4
U051,R008,2
U051,R134,3
U051,R141,2
U051,R149,1
U051,R035,2
U052,R105,4
U052,R108,4
U052,R107,4
U052,R102,4
U052,R101,3
U052,R103,4
U052,R228,4
U052,R182,1
U052,R223,2
U052,R129,2
U052,R115,1
U053,R070,5
U053,R065,3
U053,R059,5
U053,R066,4
U053,R060,4
U053,R067,5
U053,R142,3
U053,R018,2
U053,R183,3
U053,R033,1
U053,R162,2
U054,R202,2
U054,R201,5
U054,R200,4
U054,R199,4
U054,R203,4
U054,R080,5
U054,R163,3
U054,R123,1
U054,R042,2
U054,R036,1
U055,R233,4
U055,R238,4
U055,R239,3
U055,R232,2
U055,R237,4
U055,R236,3
U055,R194,4
U055,R196,4
U055,R119,3
U055,R136,2
U055,R103,2
U056,R107,2
U056,R101,4
U056,R103,5
U056,R100,3
U056,R111,4
U056,R110,3
U056,R060,4
U056,R181,3
U056,R027,3
U056,R207,1
U056,R198,1
U057,R250,4
U057,R247,5
U057,R248,3
U057,R249,2
U057,R246,4
U057,R086,2
U057,R207,3
U057,R166,1
U057,R089,2
U057,R186,1
U058,R089,3
U058,R093,2
U058,R094,4
U058,R091,5
U058,R090,4
U058,R088,5
U058,R134,2
U058,R054,3
U058,R217,4
U058,R185,2
U058,R070,1
U059,R205,4
U059,R206,3
U059,R204,4
U059,R207,4
U059,R127,2
U059,R085,1
U059,R084,3
U059,R063,2
U059,R133,1
U060,R033,4
U060,R029,5
U060,R028,5
U060,R030,4
U060,R034,4
U060,R036,4
U060,R239,2
U060,R196,4
U060,R071,4
U060,R247,2
U060,R123,2
U061,R201,3
U061,R199,5
U061,R200,4
U061,R202,3
U061,R203,5
U061,R245,4
U061,R083,4
U061,R121,3
U061,R198,1
U061,R035,2
U062,R248,4
U062,R246,1
U062,R249,3
U062,R250,4
U062,R247,3
U062,R165,2
U062,R129,3
U062,R086,2
U062,R007,1
U062,R144,2
U063,R106,3
U063,R102,2
U063,R100,3
U063,R105,3
U063,R101,3
U063,R103,3
U063,R062,2
U063,R144,3
U063,R020,4
U063,R053,2
U063,R138,1
U064,R080,3
U064,R082,3
U064,R083,3
U064,R079,2
U064,R081,4
U064,R163,2
U064,R037,2
U064,R120,4
U064,R059,1
U064,R150,2
U065,R240,4
U065,R245,5
U065,R244,5
U065,R243,2
U065,R242,4
U065,R241,5
U065,R199,2
U065,R040,2
U065,R079,2
U065,R211,1
U065,R191,2
U066,R017,5
U066,R019,4
U066,R021,2
U066,R020,4
U066,R024,5
U066,R025,5
U066,R223,5
U066,R147,2
U066,R100,2
U066,R155,1
U066,R131,1
U067,R185,4
U067,R182,3
U067,R180,2
U067,R189,4
U067,R188,3
U067,R183,3
U067,R227,2
U067,R023,4
U067,R226,2
U067,R174,1
U067,R239,1
U068,R206,5
U068,R204,4
U068,R207,4
U068,R205,4
U068,R167,4
U068,R086,3
U068,R250,3
U068,R089,1
U068,R013,1
U069,R197,5
U069,R196,4
U069,R192,4
U069,R193,3
U069,R194,4
U069,R195,4
U069,R028,1
U069,R118,2
U069,R035,3
U069,R130,1
U069,R086,1
U070,R219,4
U070,R215,3
U070,R212,3
U070,R218,3
U070,R217,4
U070,R209,3
U070,R091,3
U070,R177,4
U070,R088,5
U070,R037,1
U070,R101,1
U071,R137,4
U071,R141,4
U071,R132,4
U071,R135,3
U071,R136,4
U071,R140,5
U071,R090,1
U071,R052,3
U071,R049,4
U071,R129,1
U071,R043,1
U072,R238,3
U072,R232,3
U072,R235,2
U072,R234,2
U072,R236,2
U072,R233,3
U072,R030,3
U072,R192,1
U072,R158,2
U072,R140,1
U072,R064,2
U073,R070,5
U073,R067,4
U073,R064,3
U073,R066,3
U073,R062,4
U073,R069,5
U073,R100,1
U073,R224,4
U073,R023,1
U073,R177,1
U073,R090,1
U074,R086,3
U074,R085,3
U074,R084,5
U074,R087,5
U074,R045,2
U074,R250,3
U074,R205,2
U074,R077,3
U074,R224,1
U075,R250,3
U075,R249,5
U075,R247,3
U075,R248,4
U075,R246,2
U075,R087,2
U075,R084,2
U075,R125,1
U075,R048,2
U075,R140,1
U076,R229,3
U076,R230,2
U076,R228,3
U076,R227,5
U076,R231,3
U076,R223,2
U076,R145,3
U076,R022,2
U076,R059,2
U076,R233,2
U076,R249,2
U077,R163,3
U077,R161,4
U077,R160,3
U077,R162,4
U077,R164,3
U077,R200,1
U077,R244,4
U077,R203,2
U077,R145,1
U077,R211,2
U078,R162,3
U078,R161,3
U078,R160,4
U078,R163,2
U078,R164,4
U078,R041,2
U078,R122,1
U078,R244,2
U078,R092,1
U078,R146,2
U079,R153,4
U079,R156,4
U079,R157,4
U079,R154,3
U079,R155,3
U079,R159,4
U079,R196,3
U079,R118,3
U079,R195,3
U079,R178,2
U079,R051,2
U080,R240,3
U080,R241,2
U080,R243,4
U080,R244,4
U080,R242,3
U080,R245,3
U080,R079,2
U080,R041,1
U080,R123,2
U080,R179,3
U080,R098,1
U081,R151,4
U081,R145,2
U081,R146,4
U081,R147,3
U081,R150,5
U081,R142,5
U081,R016,1
U081,R110,4
U081,R222,2
U081,R055,1
U081,R177,1
U082,R191,4
U082,R190,3
U082,R181,5
U082,R189,4
U082,R187,4
U082,R180,3
U082,R224,2
U082,R220,2
U082,R145,4
U082,R175,1
U082,R239,2
U083,R208,5
U083,R217,2
U083,R215,3
U083,R214,4
U083,R212,4
U083,R210,4
U083,R170,3
U083,R138,3
U083,R175,3
U083,R202,2
U083,R151,2
U084,R163,4
U084,R160,3
U084,R161,5
U084,R162,4
U084,R164,3
U084,R122,3
U084,R201,2
U084,R081,3
U084,R230,1
U084,R211,1
U085,R071,3
U085,R074,3
U085,R075,3
U085,R072,5
U085,R073,4
U085,R077,5
U085,R196,1
U085,R036,4
U085,R197,3
U085,R087,1
U085,R103,2
U086,R234,3
U086,R235,4
U086,R232,5
U086,R233,4
U086,R236,4
U086,R237,5
U086,R153,1
U086,R157,3
U086,R193,2
U086,R202,1
U086,R176,2
U087,R242,4
U087,R243,2
U087,R245,5
U087,R240,3
U087,R244,4
U087,R241,2
U087,R163,2
U087,R161,3
U087,R080,1
U087,R059,2
U087,R238,1
U088,R053,3
U088,R056,3
U088,R055,3
U088,R050,3
U088,R054,4
U088,R052,4
U088,R130,2
U088,R175,3
U088,R095,3
U088,R236,1
U088,R166,1
U089,R211,3
U089,R213,4
U089,R208,4
U089,R215,4
U089,R210,5
U089,R218,5
U089,R012,3
U089,R015,3
U089,R008,1
U089,R087,1
U089,R077,2
U090,R052,3
U090,R047,5
U090,R058,5
U090,R050,4
U090,R048,2
U090,R054,3
U090,R005,3
U090,R097,3
U090,R093,3
U090,R114,1
U090,R066,1
U091,R118,4
U091,R112,4
U091,R116,5
U091,R114,4
U091,R113,5
U091,R119,4
U091,R157,3
U091,R028,3
U091,R159,3
U091,R243,2
U091,R221,1
U092,R021,4
U092,R018,4
U092,R017,4
U092,R019,4
U092,R016,4
U092,R027,4
U092,R181,2
U092,R100,4
U092,R062,2
U092,R133,1
U092,R157,3
U093,R123,4
U093,R124,3
U093,R122,4
U093,R121,4
U093,R120,3
U093,R164,2
U093,R245,3
U093,R199,4
U093,R250,1
U093,R059,2
U094,R250,4
U094,R247,5
U094,R249,5
U094,R248,3
U094,R246,4
U094,R167,3
U094,R165,3
U094,R206,2
U094,R214,2
U094,R055,3
U095,R173,4
U095,R175,4
U095,R176,4
U095,R169,3
U095,R171,3
U095,R170,4
U095,R054,4
U095,R055,2
U095,R051,2
U095,R198,2
U095,R016,1
U096,R108,5
U096,R111,4
U096,R103,3
U096,R101,4
U096,R102,4
U096,R100,4
U096,R223,3
U096,R019,3
U096,R148,3
U096,R071,2
U096,R122,1
U097,R237,4
U097,R238,3
U097,R234,4
U097,R239,3
U097,R232,5
U097,R235,5
U097,R116,2
U097,R196,1
U097,R073,4
U097,R184,2
U097,R150,1
U098,R084,4
U098,R086,4
U098,R087,4
U098,R085,3
U098,R126,4
U098,R206,5
U098,R247,3
U098,R113,2
U098,R094,1
U099,R162,3
U099,R161,3
U099,R160,3
U099,R164,3
U099,R163,3
U099,R203,2
U099,R083,3
U099,R244,1
U099,R026,2
U099,R235,2
U100,R043,3
U100,R045,3
U100,R044,2
U100,R042,3
U100,R046,4
U100,R126,4
U100,R248,3
U100,R125,3
U100,R162,1
U100,R093,2
U101,R123,5
U101,R121,4
U101,R122,4
U101,R120,4
U101,R124,2
U101,R245,4
U101,R244,1
U101,R164,3
U101,R176,1
U101,R173,1
U102,R171,2
U102,R179,5
U102,R177,3
U102,R170,5
U102,R176,4
U102,R178,3
U102,R213,2
U102,R130,2
U102,R097,1
U102,R031,1
U102,R180,1
U103,R199,3
U103,R201,5
U103,R200,3
U103,R203,3
U103,R202,5
U103,R161,3
U103,R240,4
U103,R243,2
U103,R053,2
U103,R220,1
U104,R243,5
U104,R240,3
U104,R244,4
U104,R242,4
U104,R245,4
U104,R241,4
U104,R201,3
U104,R079,3
U104,R199,1
U104,R135,3
U104,R028,3
U105,R103,4
U105,R101,4
U105,R105,5
U105,R102,3
U105,R109,3
U105,R100,3
U105,R181,3
U105,R025,4
U105,R222,2
U105,R170,1
U105,R209,2
U106,R190,3
U106,R183,4
U106,R180,4
U106,R189,5
U106,R184,4
U106,R187,3
U106,R222,1
U106,R027,5
U106,R025,2
U106,R042,2
U106,R172,2
U107,R238,3
U107,R236,5
U107,R237,4
U107,R234,3
U107,R239,3
U107,R235,4
U107,R112,3
U107,R118,3
U107,R113,3
U107,R037,2
U107,R169,1
U108,R039,2
U108,R038,5
U108,R040,2
U108,R037,3
U108,R041,5
U108,R199,3
U108,R243,3
U108,R245,2
U108,R204,1
U108,R005,2
U109,R011,3
U109,R008,4
U109,R002,3
U109,R001,3
U109,R003,5
U109,R014,3
U109,R219,5
U109,R140,3
U109,R088,3
U109,R150,1
U109,R195,1
U110,R204,4
U110,R207,3
U110,R206,3
U110,R205,3
U110,R084,4
U110,R166,1
U110,R043,1
U110,R156,2
U110,R217,2
U111,R015,4
U111,R014,4
U111,R012,3
U111,R004,3
U111,R005,3
U111,R010,2
U111,R095,3
U111,R094,4
U111,R130,2
U111,R033,2
U111,R200,1
U112,R250,2
U112,R249,4
U112,R247,5
U112,R248,4
U112,R246,4
U112,R045,3
U112,R206,4
U112,R042,3
U112,R180,2
U112,R018,4
U113,R203,3
U113,R200,5
U113,R201,2
U113,R199,4
U113,R202,5
U113,R122,1
U113,R081,2
U113,R121,1
U113,R052,1
U113,R020,2
U114,R250,2
U114,R246,2
U114,R249,2
U114,R247,4
U114,R248,1
U114,R205,3
U114,R087,3
U114,R206,2
U114,R121,2
U114,R164,2
U115,R058,3
U115,R047,3
U115,R052,3
U115,R053,2
U115,R057,3
U115,R051,4
U115,R210,2
U115,R208,2
U115,R007,4
U115,R110,1
U115,R100,1
U116,R024,4
U116,R023,4
U116,R021,3
U116,R025,3
U116,R020,5
U116,R027,3
U116,R146,3
U116,R148,2
U116,R182,2
U116,R082,1
U116,R091,1
U117,R072,4
U117,R077,3
U117,R071,3
U117,R073,4
U117,R075,3
U117,R076,3
U117,R198,3
U117,R158,4
U117,R233,4
U117,R111,3
U117,R043,2
U118,R129,2
U118,R125,4
U118,R128,4
U118,R126,3
U118,R127,4
U118,R246,2
U118,R248,1
U118,R204,3
U118,R217,1
U118,R031,1
U119,R191,3
U119,R184,3
U119,R187,3
U119,R185,2
U119,R182,3
U119,R181,4
U119,R142,3
U119,R103,4
U119,R230,4
U119,R086,1
U119,R004,1
U120,R113,4
U120,R115,4
U120,R112,4
U120,R114,4
U120,R119,4
U120,R117,2
U120,R032,5
U120,R233,3
U120,R034,4
U120,R125,2
U120,R014,1
U121,R196,3
U121,R198,4
U121,R194,5
U121,R192,5
U121,R193,4
U121,R197,3
U121,R153,2
U121,R157,3
U121,R155,4
U121,R247,1
U121,R172,1
U122,R168,4
U122,R167,2
U122,R165,3
U122,R166,3
U122,R043,2
U122,R125,5
U122,R084,1
U122,R117,2
U122,R181,1
U123,R017,4
U123,R018,3
U123,R026,4
U123,R023,5
U123,R020,3
U123,R025,4
U123,R110,4
U123,R184,3
U123,R188,3
U123,R058,2
U123,R204,1
U124,R033,4
U124,R032,3
U124,R031,5
U124,R028,3
U124,R030,5
U124,R029,3
U124,R234,5
U124,R236,3
U124,R194,2
U124,R022,2
U124,R098,2
U125,R087,3
U125,R085,3
U125,R084,4
U125,R086,4
U125,R249,3
U125,R168,2
U125,R127,4
U125,R237,1
U125,R135,3
U126,R036,3
U126,R034,3
U126,R032,3
U126,R030,4
U126,R028,4
U126,R029,3
U126,R116,4
U126,R233,5
U126,R078,2
U126,R168,2
U126,R048,1
U127,R241,3
U127,R245,3
U127,R240,4
U127,R244,3
U127,R242,3
U127,R243,5
U127,R200,4
U127,R037,3
U127,R163,2
U127,R179,2
U127,R024,1
U128,R172,3
U128,R175,4
U128,R177,3
U128,R170,2
U128,R173,4
U128,R176,3
U128,R212,2
U128,R133,1
U128,R140,3
U128,R081,1
U128,R191,2
U129,R108,4
U129,R101,4
U129,R100,3
U129,R111,3
U129,R109,5
U129,R107,5
U129,R185,1
U129,R188,2
U129,R187,3
U129,R035,1
U129,R077,3
U130,R156,4
U130,R154,3
U130,R158,2
U130,R153,4
U130,R157,2
U130,R159,3
U130,R237,1
U130,R034,4
U130,R030,3
U130,R128,2
U130,R098,2
U131,R043,2
U131,R046,5
U131,R042,3
U131,R044,5
U131,R045,3
U131,R125,4
U131,R204,3
U131,R127,3
U131,R107,2
U131,R066,1
U132,R041,4
U132,R040,3
U132,R037,2
U132,R039,4
U132,R038,3
U132,R160,3
U132,R242,4
U132,R164,2
U132,R183,1
U132,R062,1
U133,R030,3
U133,R036,3
U133,R033,4
U133,R034,1
U133,R029,5
U133,R031,2
U133,R071,3
U133,R078,3
U133,R194,3
U133,R135,3
U133,R008,1
U134,R058,4
U134,R056,4
U134,R049,4
U134,R053,4
U134,R055,5
U134,R048,4
U134,R001,1
U134,R099,3
U134,R089,4
U134,R113,3
U134,R036,2
U135,R203,3
U135,R201,3
U135,R202,4
U135,R199,5
U135,R200,3
U135,R163,4
U135,R123,3
U135,R245,2
U135,R036,1
U135,R187,1
U136,R135,5
U136,R130,4
U136,R140,4
U136,R131,4
U136,R133,3
U136,R132,5
U136,R047,4
U136,R012,3
U136,R013,3
U136,R109,2
U136,R231,2
U137,R040,3
U137,R038,4
U137,R039,4
U137,R037,3
U137,R041,3
U137,R120,2
U137,R245,3
U137,R200,1
U137,R117,2
U137,R054,2
U138,R064,4
U138,R070,5
U138,R065,4
U138,R062,5
U138,R063,3
U138,R067,5
U138,R227,2
U138,R110,3
U138,R180,1
U138,R140,2
U138,R139,3
U139,R207,4
U139,R204,2
U139,R205,3
U139,R206,4
U139,R087,4
U139,R248,2
U139,R042,2
U139,R242,1
U139,R136,3
U140,R082,5
U140,R080,2
U140,R079,3
U140,R081,4
U140,R083,4
U140,R202,4
U140,R037,3
U140,R240,2
U140,R171,1
U140,R061,1
U141,R049,4
U141,R056,4
U141,R050,3
U141,R052,4
U141,R057,4
U141,R054,4
U141,R210,1
U141,R176,1
U141,R141,2
U141,R234,2
U141,R075,1
U142,R244,3
U142,R245,4
U142,R240,5
U142,R242,5
U142,R243,4
U142,R241,5
U142,R200,2
U142,R082,2
U142,R163,3
U142,R072,3
U142,R086,2
U143,R118,3
U143,R116,5
U143,R114,4
U143,R113,3
U143,R115,4
U143,R119,4
U143,R194,3
U143,R078,4
U143,R030,3
U143,R240,2
U143,R218,1
U144,R224,2
U144,R222,3
U144,R228,3
U144,R225,4
U144,R220,3
U144,R227,4
U144,R187,3
U144,R023,4
U144,R025,2
U144,R204,1
U144,R201,1
U145,R004,4
U145,R001,5
U145,R009,3
U145,R010,3
U145,R006,3
U145,R008,4
U145,R176,3
U145,R090,4
U145,R208,3
U145,R113,1
U145,R031,2
U146,R227,4
U146,R222,2
U146,R223,3
U146,R230,1
U146,R221,3
U146,R229,3
U146,R111,4
U146,R186,4
U146,R152,3
U146,R203,2
U146,R243,1
U147,R200,5
U147,R202,4
U147,R201,5
U147,R199,3
U147,R203,4
U147,R039,3
U147,R240,2
U147,R245,1
U147,R072,2
U147,R035,2
U148,R073,4
U148,R076,3
U148,R078,4
U148,R071,5
U148,R074,3
U148,R072,3
U148,R156,1
U148,R154,2
U148,R235,2
U148,R150,3
U148,R176,2
U149,R138,4
U149,R133,5
U149,R131,4
U149,R135,4
U149,R139,4
U149,R140,4
U149,R009,3
U149,R010,1
U149,R048,1
U149,R040,1
U149,R109,2
U150,R054,4
U150,R055,3
U150,R050,4
U150,R048,4
U150,R047,2
U150,R057,5
U150,R097,3
U150,R216,2
U150,R010,2
U150,R221,2
U150,R203,1
U151,R185,3
U151,R186,3
U151,R191,4
U151,R182,4
U151,R181,4
U151,R184,4
U151,R023,1
U151,R024,2
U151,R027,4
U151,R034,1
U151,R209,1
U152,R236,4
U152,R237,3
U152,R233,3
U152,R232,5
U152,R234,4
U152,R239,1
U152,R192,4
U152,R157,3
U152,R028,3
U152,R241,1
U152,R250,4
U153,R205,4
U153,R207,3
U153,R204,4
U153,R206,2
U153,R168,2
U153,R043,1
U153,R084,2
U153,R176,1
U153,R130,1
U154,R128,4
U154,R126,3
U154,R127,4
U154,R125,4
U154,R129,3
U154,R167,4
U154,R043,2
U154,R045,3
U154,R227,1
U154,R178,3
U155,R087,2
U155,R086,3
U155,R085,4
U155,R084,4
U155,R166,2
U155,R167,2
U155,R045,3
U155,R199,2
U155,R052,3
U156,R068,3
U156,R061,4
U156,R063,3
U156,R059,4
U156,R066,3
U156,R069,3
U156,R103,5
U156,R145,1
U156,R020,2
U156,R165,2
U156,R179,1
U157,R010,4
U157,R007,3
U157,R012,3
U157,R009,3
U157,R002,4
U157,R015,5
U157,R177,3
U157,R138,1
U157,R098,2
U157,R072,1
U157,R087,1
U158,R127,2
U158,R128,5
U158,R125,4
U158,R126,4
U158,R129,3
U158,R086,3
U158,R043,4
U158,R167,3
U158,R074,1
U158,R090,1
U159,R045,3
U159,R043,3
U159,R044,5
U159,R046,5
U159,R042,3
U159,R125,3
U159,R086,4
U159,R127,1
U159,R005,2
U159,R208,1
U160,R244,3
U160,R243,3
U160,R240,3
U160,R245,2
U160,R242,4
U160,R241,4
U160,R121,3
U160,R164,3
U160,R124,3
U160,R212,2
U160,R138,1
U161,R129,4
U161,R127,3
U161,R125,4
U161,R128,4
U161,R126,5
U161,R248,2
U161,R087,4
U161,R043,3
U161,R208,1
U161,R120,1
U162,R232,3
U162,R238,3
U162,R234,4
U162,R233,3
U162,R239,4
U162,R237,4
U162,R195,2
U162,R116,4
U162,R074,2
U162,R218,2
U162,R003,2
U163,R200,4
U163,R203,4
U163,R202,2
U163,R201,3
U163,R199,4
U163,R081,5
U163,R040,2
U163,R241,3
U163,R107,1
U163,R036,2
U164,R226,3
U164,R229,4
U164,R230,4
U164,R221,3
U164,R223,2
U164,R222,4
U164,R142,2
U164,R016,3
U164,R062,4
U164,R012,2
U164,R198,1
U165,R105,4
U165,R103,2
U165,R102,4
U165,R111,3
U165,R106,4
U165,R107,3
U165,R020,2
U165,R221,1
U165,R224,4
U165,R135,1
U165,R030,2
U166,R155,2
U166,R154,4
U166,R153,4
U166,R157,2
U166,R159,3
U166,R158,3
U166,R114,1
U166,R234,3
U166,R028,2
U166,R211,2
U166,R205,1
